Name,Hash,Id,Tag,Tier,Type,Source,Category,Element,Power,Power Limit,Masterwork Type,Masterwork Tier,Owner,Locked,Equipped,Year,Season,Event,Recoil,AA,Impact,Range,Zoom,Blast Radius,Velocity,Stability,ROF,Reload,Mag,Handling,Charge Time,Draw Time,Accuracy,Charge Rate,Guard Resistance,Guard Efficiency,Guard Endurance,Swing Speed,Shield Duration,Airborne Effectiveness,Crafted,Crafted Level,Kill Tracker,Foundry,Loadouts,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14,Perks 15,Perks 16,Perks 17,Perks 18
IKELOS_SMG_v1.0.3,2149683300,"""6917529863551580374""",keep,Legendary,Submachine Gun,rasputin,Energy,Arc,1801,,,,Vault,true,false,5,19,,100,37,22,39,14,0,0,50,750,24,28,57,0,0,0,0,0,0,0,0,0,20,true,13,976,,,,Aggressive Frame*,Chambered Compensator*,Steady Rounds*,Feeding Frenzy*,Voltshot*,Minor Spec*,*,Rasputin's Arsenal*,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Jötunn,417164956,"""6917529095128911821""",,Exotic,Fusion Rifle,ada,Energy,Solar,1600,,,,Vault,false,false,2,5,,77,67,100,47,15,0,0,23,0,23,5,36,820,0,0,0,0,0,0,0,0,8,false,0,105,,,,Charge Shot*,Volatile Launch*,Liquid Coils*,Shield Disorient*,Polymer Grip*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,
Taraxippos,1389546626,"""6917529901486281670""",,Legendary,Scout Rifle,events,KineticSlot,Strand,1800,,Range,10,Vault,true,false,6,20,Guardian Games,54,75,60,40,19,0,0,47,200,59,17,84,0,0,0,0,0,0,0,0,0,13,false,0,0,omolon,,,Lightweight Frame*,Fluted Barrel*,Full Bore,Appended Mag*,Steady Rounds,Zen Moment*,Moving Target,Cascade Point*,Masterworked: Range*,Classy Contender*,Omolon Fluid Dynamics,Kill Tracker*,Crucible Tracker,,,,,,
No Time to Explain,1594120904,"""6917529208001753387""",,Exotic,Pulse Rifle,deluxe,KineticSlot,Kinetic,1600,,,10,Vault,false,false,4,12,,73,40,33,80,17,0,0,60,340,60,24,57,0,0,0,0,0,0,0,0,0,24,false,0,44,,,,Rewind Again*,Fluted Barrel*,Accurized Rounds*,Time-Slip*,Feeding Frenzy*,Frozen In Time*,Kill Tracker*,Crucible Tracker,No Time to Explain Catalyst*,,,,,,,,,,
A Distant Pull,1769847435,"""6917529907171683070""",,Legendary,Sniper Rifle,,KineticSlot,Stasis,1809,,Handling,1,Vault,false,false,6,21,,58,72,55,40,35,0,0,40,140,56,5,61,0,0,0,0,0,0,0,0,0,10,false,0,0,,,,Rapid-Fire Frame*,Full Bore*,Steady Rounds*,Triple Tap*,Headstone*,Tier 1: Handling*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,Unsated Hunger*,,,,,,,
Just in Case,1139727256,"""6917529903716130719""",,Legendary,Sword,seasonpass,Power,Solar,1800,,Impact,1,Vault,false,false,6,21,,0,0,60,0,0,0,0,0,0,0,66,0,0,0,0,20,100,100,0,40,0,0,false,0,0,,,,Adaptive Frame*,Hungry Edge*,Honed Edge,Burst Guard*,Swordmaster's Guard,Tireless Blade*,Valiant Charge*,Tier 1: Impact*,Kill Tracker*,Crucible Tracker,Disaster Plan*,,,,,,,,
Monte Carlo,4068264807,"""6917529129092318114""",,Exotic,Auto Rifle,,KineticSlot,Kinetic,1800,,,,Vault,true,false,3,8,,80,50,21,50,15,0,0,65,600,79,43,80,0,0,0,0,0,0,0,0,0,29,false,0,136,,,,Monte Carlo Method*,Fluted Barrel*,High-Caliber Rounds*,Markov Chain*,Composite Stock*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,
Horror Story,3829285960,"""6917529517631038772""",keep,Legendary,Auto Rifle,events,KineticSlot,Kinetic,1600,,Reload Speed,3,Vault,true,false,3,11,Festival of the Lost,73,35,29,63,18,0,0,40,450,44,36,47,0,0,0,0,0,0,0,0,0,10,false,0,0,,,,Precision Frame*,Red Dot 2 MOA*,Red Dot Micro,Appended Mag*,Alloy Magazine,Outlaw*,Osmosis*,Tier 3: Reload Speed*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Syncopation-53,2856514843,"""6917529796751709636""",,Legendary,Pulse Rifle,legendaryengram,KineticSlot,Stasis,1798,,,,Vault,false,false,5,16,,89,71,29,61,19,0,0,59,390,42,36,36,0,0,0,0,0,0,0,0,0,14,true,18,918,suros,,,Adaptive Frame*,Extended Barrel*,Armor-Piercing Rounds*,Outlaw*,Frenzy*,Precursor Vex Chrome*,Targeting Adjuster*,*,Suros Synergy*,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,
Fractethyst,3184681056,"""6917529465338310037""",,Legendary,Shotgun,seasonpass,KineticSlot,Stasis,1600,,Handling,4,Vault,false,false,4,15,,75,72,70,69,12,0,0,57,65,25,6,45,0,0,0,0,0,0,0,0,0,2,false,0,0,,,,Precision Frame*,Smallbore*,Full Choke,Tactical Mag*,Steady Rounds,Dual Loader*,Trench Barrel*,Nebula Rose*,Boss Spec*,Tier 4: Handling*,Kill Tracker*,Crucible Tracker,,,,,,,
Annual Skate,6857689,"""6917529586265260359""",keep,Legendary,Hand Cannon,legendaryengram,Energy,Solar,1600,,Handling,3,Vault,true,false,4,15,,88,80,84,40,14,0,0,59,140,38,10,60,0,0,0,0,0,0,0,0,0,10,false,0,0,,,,Adaptive Frame*,Fastdraw HCS,SteadyHand HCS*,Appended Mag,Alloy Magazine*,Outlaw*,Dragonfly*,Tier 3: Handling*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Yesteryear,1141927949,"""6917529860495860083""",,Legendary,Pulse Rifle,drifter,Energy,Void,1600,,Range,2,Vault,false,false,5,18,,50,59,29,50,17,0,0,58,390,42,35,42,0,0,0,0,0,0,0,0,0,17,false,0,0,suros,,,Adaptive Frame*,Full Bore,Polygonal Rifling*,Armor-Piercing Rounds*,Light Mag,Perpetual Motion*,Rampage*,Tier 2: Range*,Gun and Run*,Suros Synergy,Kill Tracker*,Crucible Tracker,,,,,,,
Nameless Midnight,996109059,"""6917529875915519562""",keep,Legendary,Scout Rifle,strikes,KineticSlot,Kinetic,1800,,Reload Speed,4,Vault,true,false,6,20,,79,62,62,55,20,0,0,43,180,48,16,46,0,0,0,0,0,0,0,0,0,10,false,0,14,,,,Precision Frame*,Corkscrew Rifling*,Smallbore,Accurized Rounds*,Flared Magwell,Triple Tap*,Explosive Payload*,Tier 4: Reload Speed*,Vanguard's Vindication*,Kill Tracker*,Crucible Tracker,,,,,,,,
Royal Entry,2448907086,"""6917529762906549602""",keep,Legendary,Rocket Launcher,strikes,Power,Void,1600,,Blast Radius,5,Vault,true,false,4,13,,75,65,0,0,20,35,61,49,15,39,1,57,0,0,0,0,0,0,0,0,0,3,false,0,0,,,,Precision Frame*,Quick Launch*,Smart Drift Control,High-Velocity Rounds*,Impact Casing,Impulse Amplifier*,Cluster Bomb*,Tier 5: Blast Radius*,Vanguard's Vindication*,Kill Tracker*,Crucible Tracker,,,,,,,,
Perses-D,1019000888,"""6917529868095056014""",keep,Legendary,Scout Rifle,legendaryengram,KineticSlot,Stasis,1777,,Stability,3,Vault,true,false,5,16,,99,36,67,78,22,0,0,30,150,43,15,21,0,0,0,0,0,0,0,0,0,12,false,0,25,hakke,,,High-Impact Frame*,Extended Barrel*,Polygonal Rifling,Tactical Mag*,Flared Magwell,Rapid Hit*,Explosive Payload*,Precursor Vex Chrome*,Counterbalance Stock*,Tier 3: Stability*,Hakke Breach Armaments*,Kill Tracker*,Crucible Tracker,,,,,,
Temptation's Hook,35794111,"""6917529193641355775""",keep,Legendary,Sword,contact,Power,Arc,1600,,Impact,10,Vault,true,false,3,11,,0,0,54,0,0,0,0,0,0,0,51,0,0,0,0,60,20,30,50,40,0,0,false,0,96,,,,Caster Frame*,Enduring Blade,Honed Edge,Jagged Edge*,Enduring Guard,Swordmaster's Guard*,Tireless Blade*,Vorpal Weapon*,Precursor Vex Chrome*,Masterworked: Impact*,Kill Tracker*,Crucible Tracker,,,,,,,
Outlast,1678205741,"""6917529905567482273""",,Legendary,Pulse Rifle,seasonpass,Energy,Solar,1800,,Handling,5,Vault,true,false,6,21,,60,78,23,35,17,0,0,47,540,5,41,31,0,0,0,0,0,0,0,0,0,20,false,0,0,,,,Rapid-Fire Frame*,Corkscrew Rifling*,Extended Barrel,Extended Mag*,Flared Magwell,Outlaw*,Opening Shot*,Tier 5: Handling*,Kill Tracker*,Crucible Tracker,Disaster Plan*,,,,,,,,
Circular Logic,2187717691,"""6917529884042047456""",keep,Legendary,Machine Gun,neomuna,Power,Strand,1790,,Handling,2,Vault,true,false,6,20,,100,59,41,40,16,0,0,33,450,50,53,70,0,0,0,0,0,0,0,0,0,11,false,0,81,,,,Adaptive Frame*,Arrowhead Brake*,Extended Barrel,Alloy Magazine*,Flared Magwell,Keep Away*,Demolitionist*,Tier 2: Handling*,Nanotech Tracer Rockets*,Kill Tracker*,Crucible Tracker,,,,,,,,
Raconteur,45643573,"""6917529894254549370""",keep,Legendary,Combat Bow,seasonpass,KineticSlot,Stasis,1800,,Handling,3,Vault,true,false,6,20,,72,64,76,0,18,0,0,48,0,40,0,59,0,648,80,0,0,0,0,0,0,20,false,0,0,,,,Precision Frame*,Tactile String,Polymer String*,Carbon Arrow Shaft,Straight Fletching*,Archer's Tempo*,Explosive Head*,Minor Spec*,Tier 3: Handling*,Noble Deeds*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Extract Pattern*,Empty Weapon Level Boost Socket*,,,,
Judgment of Kelgorath,2978226043,"""6917529868704670928""",keep,Legendary,Glaive,seasonpass,Energy,Solar,1803,,,,Vault,true,false,5,19,,0,70,95,61,0,0,0,0,45,40,3,28,0,0,0,0,0,0,0,0,35,13,true,16,508,hakke,,,Aggressive Glaive*,Low-Impedance Windings*,Alloy Magazine*,Genesis*,Close to Melee*,Major Spec*,*,Ambush*,Hakke Breach Armaments,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,
Farewell,541188001,"""6917529353243100799""",,Legendary,Sidearm,servitor,KineticSlot,Kinetic,1600,,Reload Speed,5,Vault,false,false,4,14,,96,71,43,33,12,0,0,30,360,34,21,59,0,0,0,0,0,0,0,0,0,22,false,0,0,,,,Lightweight Frame*,Corkscrew Rifling,Full Bore*,Extended Mag*,Flared Magwell,Subsistence*,Frenzy*,Backup Mag*,Tier 5: Reload Speed*,Kill Tracker*,Crucible Tracker,,,,,,,,
The Prospector,3549153979,"""6917529094124962267""",,Exotic,Grenade Launcher,,Power,Arc,1600,,,10,Vault,false,false,1,1,,75,60,0,0,13,25,55,45,165,5,8,45,0,0,0,0,0,0,0,0,0,15,false,0,10,tex-mechanica,,,Excavation*,Volatile Launch*,Augmented Drum*,Full Auto Trigger System*,Hand-Laid Stock*,Comstock Lode*,Prospector Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,
Funnelweb,3341893443,"""6917529788934094000""",keep,Legendary,Submachine Gun,legendaryengram,Energy,Void,1798,,Range,10,Vault,true,false,5,16,,100,54,15,49,14,0,0,54,900,11,41,65,0,0,0,0,0,0,0,0,0,30,false,0,669,veist,Stasis,,Lightweight Frame*,Chambered Compensator*,Extended Barrel,Appended Mag,Extended Mag*,Subsistence*,Frenzy*,Malibeaux Bronze*,Minor Spec*,Masterworked: Range*,Veist Stinger*,Kill Tracker*,Crucible Tracker,,,,,,
Code Duello,2496242052,"""6917529274441347927""",keep,Legendary,Rocket Launcher,battlegrounds,Power,Solar,1600,,Handling,3,Vault,true,false,4,13,,52,62,0,0,20,100,37,68,15,35,1,67,0,0,0,0,0,0,0,0,0,3,false,0,0,,,,High-Impact Frame*,Volatile Launch*,Hard Launch,Alloy Casing,Impact Casing*,Impulse Amplifier*,Chain Reaction*,Shrouded Stripes*,Boss Spec*,Tier 3: Handling*,Kill Tracker*,Crucible Tracker,,,,,,,
Recurrent Impact,1572896086,"""6917529752201993034""",,Legendary,Machine Gun,psiops,Power,Stasis,1600,,Reload Speed,3,Vault,false,false,5,16,,63,67,25,37,17,0,0,37,900,45,99,40,0,0,0,0,0,0,0,0,0,20,false,0,42,,,,Rapid-Fire Frame*,Extended Barrel*,Polygonal Rifling,Extended Mag*,Alloy Magazine,Subsistence*,Firing Line*,Tier 3: Reload Speed*,Land Tank*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Wilderflight,2306182339,"""6917529881292262547""",keep,Legendary,Grenade Launcher,dungeon,Energy,Void,1709,,Blast Radius,2,Vault,true,false,5,19,,25,67,0,0,13,0,100,10,100,32,1,43,0,0,0,0,0,0,0,0,0,4,false,0,0,tex-mechanica,,,Double Fire*,Hard Launch*,Quick Launch,Disorienting Grenades*,Proximity Grenades,Auto-Loading Holster*,Adrenaline Junkie*,Tier 2: Blast Radius*,Tex Balanced Stock*,Kill Tracker*,Crucible Tracker,,,,,,,,
Typhon GL5,3568377122,"""6917529840703463604""",keep,Legendary,Grenade Launcher,legendaryengram,Power,Stasis,1600,,Reload Speed,2,Vault,true,false,5,16,,50,60,0,0,13,45,50,42,120,47,6,42,0,0,0,0,0,0,0,0,0,12,false,0,0,omolon,,,Adaptive Frame*,Hard Launch*,Smart Drift Control,Spike Grenades*,Sticky Grenades,Genesis*,Explosive Light*,Tier 2: Reload Speed*,Omolon Fluid Dynamics*,Kill Tracker*,Crucible Tracker,,,,,,,,
Shattered Cipher,2434225986,"""6917529370199466757""",,Legendary,Machine Gun,seasonpass,Power,Void,1600,,Stability,6,Vault,false,false,4,14,,45,64,25,30,16,0,0,44,900,75,82,52,0,0,0,0,0,0,0,0,0,6,false,0,304,,,,Rapid-Fire Frame*,Full Bore,Hammer-Forged Rifling*,Tactical Mag*,Alloy Magazine,Tunnel Vision*,Rampage*,Tier 6: Stability*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Null Composure,1644680957,"""6917529383013946409""",,Legendary,Fusion Rifle,banshee,Energy,Void,1782,,Range,10,Vault,true,false,4,14,,55,38,55,49,16,0,0,40,0,48,8,71,500,0,0,0,0,0,0,0,0,4,false,0,1447,,,,Rapid-Fire Frame*,Fluted Barrel*,Projection Fuse*,Feeding Frenzy*,Heating Up,Reservoir Burst*,High-Impact Reserves,Royal Welcome*,Major Spec*,Masterworked: Range*,Coordinated Offensive*,Kill Tracker*,Crucible Tracker,,,,,,
Truthteller,1946491241,"""6917529393730237162""",keep,Legendary,Grenade Launcher,legendaryengram,Energy,Void,1779,,Reload Speed,3,Vault,true,false,3,11,,70,79,0,0,13,0,84,18,90,74,1,84,0,0,0,0,0,0,0,0,0,2,false,0,36,,,,Lightweight Frame*,Confined Launch,Quick Launch*,Disorienting Grenades*,High-Velocity Rounds,Auto-Loading Holster*,Disruption Break*,Precursor Vex Chrome*,Quick Access Sling*,Tier 3: Reload Speed*,Kill Tracker*,Crucible Tracker,,,,,,,
Liminal Vigil,3138208275,"""6917529845757428163""",keep,Legendary,Sidearm,dungeon,KineticSlot,Stasis,1600,,Reload Speed,1,Vault,true,false,5,19,,94,85,56,65,12,0,0,51,325,36,27,35,0,0,0,0,0,0,0,0,0,22,false,0,0,tex-mechanica,,,Aggressive Burst*,Fluted Barrel,Smallbore*,Extended Mag,Flared Magwell*,Threat Detector*,Desperado*,Tier 1: Reload Speed*,Tex Balanced Stock*,Kill Tracker*,Crucible Tracker,,,,,,,,
Forensic Nightmare,1526296434,"""6917529870363623832""",,Legendary,Submachine Gun,enclave,KineticSlot,Stasis,1773,,,,Vault,false,false,5,16,,100,52,25,50,14,0,0,48,600,17,27,21,0,0,0,0,0,0,0,0,0,23,true,1,0,,,,Precision Frame*,Polygonal Rifling*,Alloy Magazine*,Grave Robber*,Thresh*,Counterbalance Stock*,*,Psychohack*,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Dead Man's Tale,3654674561,"""6917529591982606323""",keep,Exotic,Scout Rifle,,KineticSlot,Kinetic,1600,,,,Vault,true,false,4,13,,100,60,67,75,18,0,0,40,120,50,14,35,0,0,0,0,0,0,0,0,0,17,false,0,0,tex-mechanica,,,Cranial Spike*,Extended Barrel*,Armor-Piercing Rounds*,Outlaw*,Fitted Stock*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,
Empty Vessel,4255586669,"""6917529802611238612""",keep,Legendary,Grenade Launcher,strikes,Energy,Solar,1799,,Reload Speed,3,Vault,true,false,4,14,,76,73,0,0,13,0,62,39,90,68,1,64,0,0,0,0,0,0,0,0,0,2,false,0,27,,,,Lightweight Frame*,Confined Launch*,Countermass,Disorienting Grenades*,Implosion Rounds,Surplus,Auto-Loading Holster*,Swashbuckler*,Precursor Vex Chrome*,Quick Access Sling*,Tier 3: Reload Speed*,Vanguard's Vindication*,Kill Tracker*,Crucible Tracker,,,,,
Tripwire Canary,3849444474,"""6917529860459517945""",keep,Legendary,Combat Bow,rasputin,Energy,Arc,1770,,,,Vault,true,false,5,19,,55,77,68,0,18,0,0,69,0,60,0,83,0,580,28,0,0,0,0,0,0,15,true,9,476,veist,,,Lightweight Frame*,Agile Bowstring*,Carbon Arrow Shaft*,Shot Swap*,Explosive Head*,Targeting Adjuster*,*,Ambush*,Veist Stinger,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,
Seventh Seraph SI-2,3937866388,"""6917529815381140307""",,Legendary,Sidearm,rasputin,Energy,Void,1600,,Range,3,Vault,false,false,3,10,,95,68,43,18,12,0,0,46,360,57,15,81,0,0,0,0,0,0,0,0,0,12,false,0,0,,,,Lightweight Frame*,Fluted Barrel*,Polygonal Rifling,Tactical Mag*,Alloy Magazine,Demolitionist*,Vorpal Weapon*,Tier 3: Range*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Parasite,2812324400,"""6917529636745252693""",,Exotic,Grenade Launcher,throneworld,Power,Solar,1600,,,,Vault,false,false,5,16,,77,68,0,0,13,100,0,53,120,44,1,47,0,0,0,0,0,0,0,0,0,11,false,0,51,,,,Worm's Hunger*,Volatile Launch*,High-Explosive Ordnance*,Worm Byproduct*,Composite Stock*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,
Deathbringer,2232171099,"""6917529111061968775""",,Exotic,Rocket Launcher,,Power,Void,1600,,,,Vault,false,false,3,8,,58,72,0,0,20,100,35,53,15,63,1,66,0,0,0,0,0,0,0,0,0,3,false,0,0,,,,Dark Deliverance*,Volatile Launch*,Alloy Casing*,Dark Descent*,Composite Stock*,Peacebringer*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,
Until Its Return,2883484461,"""6917529911616265686""",,Legendary,Shotgun,sonar,KineticSlot,Strand,1809,,Range,2,Vault,false,false,6,21,,70,67,65,30,12,0,0,52,140,61,7,41,0,0,0,0,0,0,0,0,0,10,false,0,0,,,,Rapid-Fire Frame*,Corkscrew Rifling*,Full Choke,Steady Rounds*,Light Mag,Auto-Loading Holster*,Trench Barrel*,Tier 2: Range*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,Unsated Hunger*,,,,,
Antiope-D,566976653,"""6917529056489381311""",,Legendary,Submachine Gun,banshee,KineticSlot,Kinetic,1600,1060,Range,5,Vault,false,false,1,1,,90,58,25,77,17,0,0,37,600,29,28,13,0,0,0,0,0,0,0,0,0,12,false,0,720,hakke,,,Precision Frame*,GB Iron,SC Holo*,Ricochet Rounds,Tactical Mag*,Kill Clip*,Weapon Attack Mod*,SUROS Modular*,Masterwork Weapon*,,,,,,,,,,
Dimensional Hypotrochoid,1311684613,"""6917529873696825075""",,Legendary,Grenade Launcher,campaign,Power,Stasis,1793,,Handling,2,Vault,false,false,6,20,,93,63,0,0,13,50,43,50,120,52,5,54,0,0,0,0,0,0,0,0,0,11,false,0,0,,,,Compressed Wave Frame*,Countermass*,Smart Drift Control,High-Velocity Rounds*,Implosion Rounds,Threat Detector*,Vorpal Weapon*,Tier 2: Handling*,Nanotech Tracer Rockets*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Merciless,4190156464,"""6917529419321866455""",,Exotic,Fusion Rifle,,Energy,Solar,1600,,"Range, Stability",10,Vault,false,false,1,1,,94,69,75,79,15,0,0,92,0,23,8,31,1000,0,0,0,0,0,0,0,0,25,false,0,430,,,,Conserve Momentum*,Chambered Compensator*,Extended Mag*,Impetus*,Fitted Stock*,Break the Dawn*,Merciless Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,
Deterministic Chaos,449318888,"""6917529870357457418""",,Exotic,Machine Gun,neomuna,Power,Void,1779,,,,Vault,false,false,6,20,,80,64,70,49,16,0,0,65,360,38,48,49,0,0,0,0,0,0,0,0,0,19,false,0,72,,,,Heavy Metal*,Polygonal Rifling*,Ricochet Rounds*,Vexadecimal*,Composite Stock*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,
Rapacious Appetite,1081724548,"""6917529912904741898""",,Legendary,Submachine Gun,dungeon,KineticSlot,Stasis,1809,,Stability,2,Vault,false,false,6,21,,100,27,22,43,14,0,0,8,750,22,27,63,0,0,0,0,0,0,0,0,0,18,false,0,0,,,,Aggressive Frame*,Arrowhead Brake*,Extended Barrel,Alloy Magazine*,Light Mag,Fourth Time's the Charm*,Target Lock*,Tier 2: Stability*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,Unsated Hunger*,,,,,
Fire and Forget,2272041093,"""6917529870348917356""",,Legendary,Linear Fusion Rifle,rasputin,Power,Stasis,1800,,,,Vault,true,false,5,19,,75,60,41,35,25,0,0,64,0,22,5,27,533,0,0,0,0,0,0,0,0,7,true,17,151,veist,,,Aggressive Frame*,Polygonal Rifling*,Particle Repeater*,Field Prep*,Frenzy*,Gilded Smoke*,Boss Spec*,*,Ambush*,Veist Stinger,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,
Berenger's Memory,407621213,"""6917529204226969495""",,Legendary,Grenade Launcher,contact,Power,Void,1600,,Blast Radius,1,Vault,false,false,3,11,,70,30,0,0,13,21,38,39,150,31,6,16,0,0,0,0,0,0,0,0,0,6,false,0,0,hakke,,,Rapid-Fire Frame*,Confined Launch*,Hard Launch,Mini Frags*,Sticky Grenades,Threat Detector*,Demolitionist*,Tier 1: Blast Radius*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Eyasluna,235827225,"""6917529547647846877""",keep,Legendary,Hand Cannon,30th,KineticSlot,Stasis,1600,,Handling,10,Vault,true,false,4,15,,96,85,84,59,14,0,0,67,140,55,11,62,0,0,0,0,0,0,0,0,0,10,false,0,426,,,,Adaptive Frame*,TrueSight HCS*,HitMark HCS,Appended Mag,Light Mag*,Outlaw*,Demolitionist*,Redjacked*,Sweaty Confetti*,Masterworked: Handling*,Kill Tracker*,Crucible Tracker,,,,,,,
Trinity Ghoul,814876685,"""6917529419307457983""",,Exotic,Combat Bow,,Energy,Arc,1600,,,,Vault,false,false,2,4,,77,74,80,0,18,0,0,45,0,60,0,63,0,756,95,0,0,0,0,0,0,24,false,0,0,,,,Split Electron*,High Tension String*,Compact Arrow Shaft*,Lightning Rod*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,,
Unforgiven,3000847393,"""6917529799055695152""",keep,Legendary,Submachine Gun,duality,Energy,Void,1805,,Reload Speed,10,Vault,true,false,5,17,,100,33,22,43,14,0,0,16,750,31,30,60,0,0,0,0,0,0,0,0,0,20,false,0,763,,,,Aggressive Frame*,Arrowhead Brake*,Full Bore,Appended Mag*,High-Caliber Rounds,Demolitionist*,Repulsor Brace*,Minor Spec*,Masterworked: Reload Speed*,Bitterspite*,Kill Tracker*,Crucible Tracker,,,,,,,
Taraxippos,1389546626,"""6917529898717262758""",keep,Legendary,Scout Rifle,events,KineticSlot,Strand,1800,,Range,10,Vault,true,false,6,20,Guardian Games,84,75,60,40,19,0,0,47,200,69,16,79,0,0,0,0,0,0,0,0,0,13,false,0,0,omolon,,,Lightweight Frame*,Arrowhead Brake*,Corkscrew Rifling,Tactical Mag*,Alloy Magazine,No Distractions,Gutshot Straight*,Cascade Point,Explosive Payload*,Masterworked: Range*,Classy Contender*,Omolon Fluid Dynamics,Kill Tracker*,Crucible Tracker,,,,,
Hung Jury SR4,4281371574,"""6917529586297400873""",,Legendary,Scout Rifle,nightfall,KineticSlot,Kinetic,1600,,Stability,1,Vault,false,false,4,14,,85,67,62,49,22,0,0,66,180,46,18,45,0,0,0,0,0,0,0,0,0,22,false,0,0,omolon,,,Precision Frame*,Chambered Compensator*,Polygonal Rifling,Appended Mag*,Extended Mag,Subsistence*,Explosive Payload*,Boss Spec*,Tier 1: Stability*,Kill Tracker*,Crucible Tracker,,,,,,,,
Fugue-55,2233545123,"""6917529898694642666""",,Legendary,Sniper Rifle,legendaryengram,Energy,Void,1807,,Range,1,Vault,true,false,5,16,,84,66,70,75,50,0,0,49,90,45,4,37,0,0,0,0,0,0,0,0,0,3,false,0,6,suros,Nightfall,,Adaptive Frame*,Extended Barrel*,Hammer-Forged Rifling,Accurized Rounds*,Appended Mag,Fourth Time's the Charm*,Focused Fury*,Tier 1: Range*,Suros Synergy*,Kill Tracker*,Crucible Tracker,,,,,,,,
Silicon Neuroma,3355385170,"""6917529796402226081""",,Legendary,Sniper Rifle,nightfall,KineticSlot,Kinetic,1600,,Reload Speed,4,Vault,false,false,5,16,,62,47,90,74,43,0,0,27,72,31,4,24,0,0,0,0,0,0,0,0,0,4,false,0,88,,,,Aggressive Frame*,Extended Barrel,Polygonal Rifling*,Appended Mag*,High-Caliber Rounds,Triple Tap*,Firing Line*,Major Spec*,Tier 4: Reload Speed*,Stunning Recovery,Vanguard's Vindication*,Kill Tracker*,Crucible Tracker,,,,,,
Hard Light,4124984448,"""6917529711054577493""",,Exotic,Auto Rifle,,Energy,Void,1600,,Stability,10,Vault,false,false,1,1,,100,100,21,40,16,0,0,100,600,64,49,77,0,0,0,0,0,0,0,0,0,31,false,0,53,omolon,,,Volatile Light*,Polygonal Rifling*,Alloy Magazine*,The Fundamentals*,Composite Stock*,Lethal System*,Hard Light Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,
Sweet Business,1345867570,"""6917529216803133630""",,Exotic,Auto Rifle,,KineticSlot,Kinetic,1600,,,10,Vault,false,false,1,1,,100,80,18,35,16,0,0,55,360,0,45,5,0,0,0,0,0,0,0,0,0,32,false,0,331,,,,Payday*,Polygonal Rifling*,Armor-Piercing Rounds*,Business Time*,Composite Stock*,Sweet Business Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,,
